Species,Family,Growth_form,Leaf_habit,Leaf_type,Location,Biomes,Data contributor,ID,Rep,Saturated_weight_leaf,Thickness1_leaf,Thickness2_leaf,Thickness3_leaf,Leaf_area_leaf,Dry_mass_leaf,LTleaf,LDMCleaf,LMAleaf,LDleaf,Saturated_weight_disc,Thickness1_disc,Thickness2_disc,Thickness3_disc,Leaf_area_disc,Dry_mass_disc,LTdisc,LDMCdisc,LMAdisc,LDdisc
Vatica xishuangbannaensis,Dipterocarpaceae,T,E,single,Garden_Dipterocarps,TRF,Chompoo,200,3,,,,,,,,,,,,,,,,,,,,
Vatica xishuangbannaensis,Dipterocarpaceae,T,E,single,Garden_Dipterocarps,TRF,Chompoo,200,4,,,,,,,,,,,,,,,,,,,,
Vatica xishuangbannaensis,Dipterocarpaceae,T,E,single,Garden_Dipterocarps,TRF,Chompoo,200,5,,,,,,,,,,,,,,,,,,,,
Vatica xishuangbannaensis,Dipterocarpaceae,T,E,single,Garden_Dipterocarps,TRF,Chompoo,200,6,,,,,,,,,,,,,,,,,,,,
Vatica xishuangbannaensis,Dipterocarpaceae,T,E,single,Garden_Dipterocarps,TRF,Chompoo,200,7,,,,,,,,,,,,,,,,,,,,
Wallichia siamensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,211,1,,,,,,,,,,,,,,,,,,,,
Wallichia siamensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,211,2,,,,,,,,,,,,,,,,,,,,
Wallichia siamensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,211,3,,,,,,,,,,,,,,,,,,,,
Wallichia siamensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,211,4,,,,,,,,,,,,,,,,,,,,
Wallichia siamensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,211,5,,,,,,,,,,,,,,,,,,,,
Caryota urens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,212,1,,,,,,,,,,,,,,,,,,,,
Caryota urens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,212,2,,,,,,,,,,,,,,,,,,,,
Caryota urens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,212,3,,,,,,,,,,,,,,,,,,,,
Caryota urens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,212,4,,,,,,,,,,,,,,,,,,,,
Wallichia chinensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,213,1,,,,,,,,,,,,,,,,,,,,
Wallichia chinensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,213,2,,,,,,,,,,,,,,,,,,,,
Wallichia chinensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,213,3,,,,,,,,,,,,,,,,,,,,
Wallichia chinensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,213,4,,,,,,,,,,,,,,,,,,,,
Wallichia chinensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,213,5,,,,,,,,,,,,,,,,,,,,
Wallichia chinensis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,213,6,,,,,,,,,,,,,,,,,,,,
Ptychosperma lineare,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,214,1,,,,,,,,,,,,,,,,,,,,
Ptychosperma lineare,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,214,2,,,,,,,,,,,,,,,,,,,,
Ptychosperma lineare,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,214,3,,,,,,,,,,,,,,,,,,,,
Ptychosperma lineare,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,214,4,,,,,,,,,,,,,,,,,,,,
Ptychosperma lineare,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,214,5,,,,,,,,,,,,,,,,,,,,
Ptychosperma lineare,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,214,6,,,,,,,,,,,,,,,,,,,,
Ptychosperma macarthurii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,215,1,,,,,,,,,,,,,,,,,,,,
Ptychosperma macarthurii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,215,2,,,,,,,,,,,,,,,,,,,,
Ptychosperma macarthurii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,215,3,,,,,,,,,,,,,,,,,,,,
Ptychosperma macarthurii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,215,4,,,,,,,,,,,,,,,,,,,,
Ptychosperma macarthurii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,215,5,,,,,,,,,,,,,,,,,,,,
Ptychosperma macarthurii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,215,6,,,,,,,,,,,,,,,,,,,,
Chamaedorea seifrizii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,216,1,,,,,,,,,,,,,,,,,,,,
Chamaedorea seifrizii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,216,2,,,,,,,,,,,,,,,,,,,,
Chamaedorea seifrizii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,216,3,,,,,,,,,,,,,,,,,,,,
Chamaedorea seifrizii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,216,4,,,,,,,,,,,,,,,,,,,,
Chamaedorea seifrizii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,216,5,,,,,,,,,,,,,,,,,,,,
Arenga hookeriana?,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,217,1,,,,,,,,,,,,,,,,,,,,
Arenga hookeriana?,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,217,2,,,,,,,,,,,,,,,,,,,,
Arenga hookeriana?,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,217,3,,,,,,,,,,,,,,,,,,,,
Arenga hookeriana?,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,217,4,,,,,,,,,,,,,,,,,,,,
Arenga hookeriana?,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,217,5,,,,,,,,,,,,,,,,,,,,
Didymosperma caudatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,218,1,,,,,,,,,,,,,,,,,,,,
Didymosperma caudatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,218,2,,,,,,,,,,,,,,,,,,,,
Didymosperma caudatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,218,3,,,,,,,,,,,,,,,,,,,,
Didymosperma caudatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,218,4,,,,,,,,,,,,,,,,,,,,
Didymosperma caudatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,218,5,,,,,,,,,,,,,,,,,,,,
Didymosperma caudatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,218,6,,,,,,,,,,,,,,,,,,,,
Caryota mitis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,219,1,,,,,,,,,,,,,,,,,,,,
Caryota mitis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,219,2,,,,,,,,,,,,,,,,,,,,
Caryota mitis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,219,3,,,,,,,,,,,,,,,,,,,,
Caryota mitis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,219,4,,,,,,,,,,,,,,,,,,,,
Caryota mitis,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,219,5,,,,,,,,,,,,,,,,,,,,
Aiphanes horrida,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,220,1,,,,,,,,,,,,,,,,,,,,
Aiphanes horrida,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,220,2,,,,,,,,,,,,,,,,,,,,
Aiphanes horrida,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,220,3,,,,,,,,,,,,,,,,,,,,
Aiphanes horrida,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,220,4,,,,,,,,,,,,,,,,,,,,
Aiphanes horrida,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,220,5,,,,,,,,,,,,,,,,,,,,
Aiphanes horrida,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,220,6,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,221,1,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,221,2,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,221,3,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,221,4,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,221,5,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,221,6,,,,,,,,,,,,,,,,,,,,
Ptychosperma macrospadix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,222,1,,,,,,,,,,,,,,,,,,,,
Ptychosperma macrospadix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,222,2,,,,,,,,,,,,,,,,,,,,
Ptychosperma macrospadix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,222,3,,,,,,,,,,,,,,,,,,,,
Ptychosperma macrospadix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,222,4,,,,,,,,,,,,,,,,,,,,
Ptychosperma macrospadix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,222,5,,,,,,,,,,,,,,,,,,,,
Ptychosperma macrospadix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,222,6,,,,,,,,,,,,,,,,,,,,
Phoenix roebelenii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,223,1,,,,,,,,,,,,,,,,,,,,
Phoenix roebelenii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,223,2,,,,,,,,,,,,,,,,,,,,
Phoenix roebelenii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,223,3,,,,,,,,,,,,,,,,,,,,
Phoenix roebelenii,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,223,4,,,,,,,,,,,,,,,,,,,,
Arenga tremula,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,224,1,,,,,,,,,,,,,,,,,,,,
Arenga tremula,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,224,2,,,,,,,,,,,,,,,,,,,,
Arenga tremula,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,224,3,,,,,,,,,,,,,,,,,,,,
Arenga tremula,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,224,4,,,,,,,,,,,,,,,,,,,,
Arenga tremula,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,224,5,,,,,,,,,,,,,,,,,,,,
Arenga tremula,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,224,6,,,,,,,,,,,,,,,,,,,,
Euterpe oleracea,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,225,1,,,,,,,,,,,,,,,,,,,,
Euterpe oleracea,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,225,2,,,,,,,,,,,,,,,,,,,,
Euterpe oleracea,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,225,3,,,,,,,,,,,,,,,,,,,,
Euterpe oleracea,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,225,4,,,,,,,,,,,,,,,,,,,,
Euterpe oleracea,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,225,5,,,,,,,,,,,,,,,,,,,,
Euterpe oleracea,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,225,6,,,,,,,,,,,,,,,,,,,,
Lytocaryum weddellianum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,226,1,,,,,,,,,,,,,,,,,,,,
Lytocaryum weddellianum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,226,2,,,,,,,,,,,,,,,,,,,,
Lytocaryum weddellianum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,226,3,,,,,,,,,,,,,,,,,,,,
Lytocaryum weddellianum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,226,4,,,,,,,,,,,,,,,,,,,,
Ptychosperma cuneatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,227,1,,,,,,,,,,,,,,,,,,,,
Ptychosperma cuneatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,227,2,,,,,,,,,,,,,,,,,,,,
Ptychosperma cuneatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,227,3,,,,,,,,,,,,,,,,,,,,
Ptychosperma cuneatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,227,4,,,,,,,,,,,,,,,,,,,,
Ptychosperma cuneatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,227,5,,,,,,,,,,,,,,,,,,,,
Ptychosperma cuneatum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,227,6,,,,,,,,,,,,,,,,,,,,
Chrysalidocarpus lutescens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,228,1,,,,,,,,,,,,,,,,,,,,
Chrysalidocarpus lutescens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,228,2,,,,,,,,,,,,,,,,,,,,
Chrysalidocarpus lutescens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,228,3,,,,,,,,,,,,,,,,,,,,
Chrysalidocarpus lutescens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,228,4,,,,,,,,,,,,,,,,,,,,
Chrysalidocarpus lutescens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,228,5,,,,,,,,,,,,,,,,,,,,
Chrysalidocarpus lutescens,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,228,6,,,,,,,,,,,,,,,,,,,,
Ptychosperma microcarpum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,229,1,,,,,,,,,,,,,,,,,,,,
Ptychosperma microcarpum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,229,2,,,,,,,,,,,,,,,,,,,,
Ptychosperma microcarpum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,229,3,,,,,,,,,,,,,,,,,,,,
Ptychosperma microcarpum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,229,4,,,,,,,,,,,,,,,,,,,,
Chamaedorea cataractarum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,230,1,,,,,,,,,,,,,,,,,,,,
Chamaedorea cataractarum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,230,2,,,,,,,,,,,,,,,,,,,,
Chamaedorea cataractarum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,230,3,,,,,,,,,,,,,,,,,,,,
Chamaedorea cataractarum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,230,4,,,,,,,,,,,,,,,,,,,,
Chamaedorea cataractarum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,230,5,,,,,,,,,,,,,,,,,,,,
Chamaedorea cataractarum,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,230,6,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,231,1,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,231,2,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,231,3,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,231,4,,,,,,,,,,,,,,,,,,,,
,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,231,5,,,,,,,,,,,,,,,,,,,,
Pinanga discolor,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,232,1,,,,,,,,,,,,,,,,,,,,
Pinanga discolor,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,232,2,,,,,,,,,,,,,,,,,,,,
Pinanga discolor,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,232,3,,,,,,,,,,,,,,,,,,,,
Pinanga discolor,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,232,4,,,,,,,,,,,,,,,,,,,,
Pinanga discolor,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,232,5,,,,,,,,,,,,,,,,,,,,
Pinanga discolor,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,232,6,,,,,,,,,,,,,,,,,,,,
Chamaedorea macrospodix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,233,1,,,,,,,,,,,,,,,,,,,,
Chamaedorea macrospodix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,233,2,,,,,,,,,,,,,,,,,,,,
Chamaedorea macrospodix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,233,3,,,,,,,,,,,,,,,,,,,,
Chamaedorea macrospodix,Arecaceae,Palm,E,,Garden_Palm,TRF,Chen Yajun,233,4,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,1,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,2,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,3,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,4,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,5,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,6,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,7,,,,,,,,,,,,,,,,,,,,
Gnetum montanum,Gnetaceae,L,E,single,Karst_forest,TRF,Weng da,318,8,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,E,single,Karst_forest,TRF,Weng da,319,1,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,E,single,Karst_forest,TRF,Weng da,319,2,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,E,single,Karst_forest,TRF,Weng da,319,3,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,E,single,Karst_forest,TRF,Weng da,319,4,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,D,single,Karst_forest,TRF,Weng da,319,5,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,D,single,Karst_forest,TRF,Weng da,319,6,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,D,single,Karst_forest,TRF,Weng da,319,7,,,,,,,,,,,,,,,,,,,,
Pristimera arborea,Celastraceae,L,D,single,Karst_forest,TRF,Weng da,319,8,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,1,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,2,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,3,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,4,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,5,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,6,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,7,,,,,,,,,,,,,,,,,,,,
Cleidion brevipetiolatum,Euphorbiaceae ,T,D,single,Karst_forest,TRF,Weng da,320,8,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,1,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,2,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,3,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,4,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,5,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,6,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,7,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,8,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,9,,,,,,,,,,,,,,,,,,,,
Phoebe lanceolata,Lauraceae,T,E,single,Karst_forest,TRF,Weng da,321,10,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,1,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,2,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,3,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,4,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,5,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,6,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,7,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,8,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,9,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,10,,,,,,,,,,,,,,,,,,,,
Combretum latifolium,Combretaceae,L,D,single,Karst_forest,TRF,Weng da,322,11,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,1,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,2,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,3,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,4,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,5,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,6,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,7,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,8,,,,,,,,,,,,,,,,,,,,
Turpinia pomifera,Staphyleaceae,T,E,compound,Karst_forest,TRF,Weng da,323,9,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,1,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,2,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,3,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,4,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,5,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,6,,,,,,,,,,,,,,,,,,,,
Acacia pruinescens,Leguminosae,L,E,compound,Karst_forest,TRF,Weng da,324,7,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,1,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,2,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,3,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,4,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,5,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,6,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,7,,,,,,,,,,,,,,,,,,,,
Quisqualis conferta,Combretaceae,L,E,single,Karst_forest,TRF,Weng da,325,8,,,,,,,,,,,,,,,,,,,,
Bauhinia glauca subsp. tenuiflora,Leguminosae,L,E,single,Karst_forest,TRF,Weng da,326,1,,,,,,,,,,,,,,,,,,,,
Bauhinia glauca subsp. tenuiflora,Leguminosae,L,E,single,Karst_forest,TRF,Weng da,326,2,,,,,,,,,,,,,,,,,,,,
Bauhinia glauca subsp. tenuiflora,Leguminosae,L,E,single,Karst_forest,TRF,Weng da,326,3,,,,,,,,,,,,,,,,,,,,
Bauhinia glauca subsp. tenuiflora,Leguminosae,L,E,single,Karst_forest,TRF,Weng da,326,4,,,,,,,,,,,,,,,,,,,,
Bauhinia glauca subsp. tenuiflora,Leguminosae,L,E,single,Karst_forest,TRF,Weng da,326,5,,,,,,,,,,,,,,,,,,,,
Ventilago calyculata,Rhamnaceae,L,E,single,Karst_forest,TRF,Weng da,327,1,,,,,,,,,,,,,,,,,,,,
Ventilago calyculata,Rhamnaceae,L,E,single,Karst_forest,TRF,Weng da,327,2,,,,,,,,,,,,,,,,,,,,
