id,species,family,growth_form,leaf_habit,leaf_type,location,biomes,data_contributor,lma_disc,lma_leaf,ld_disc,ld_leaf,lt,lt_disc,la,dry_mass_disc2,dry_mass_disc
267-6,Maytenus hookeri,Celastraceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,85.86072967774764,75.12676808,0.321388398,0.318333763,0.236,0.252,7.494,0.002544339622783922,0.0076330188683517665
271-1,Murraya exotica,Rutaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,93.01579047804246,78.61862344,0.346338287,0.3195879,0.246,0.253333333,37.383,0.002756367924499325,0.008269103773497976
271-2,Murraya exotica,Rutaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,110.9034424840802,93.23001349,0.370089352,0.500339965,0.186333333,0.282666667,28.907,0.00328643867894491,0.00985931603683473
271-3,Murraya exotica,Rutaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,108.51842219964625,113.1378522,0.380057691,0.402148764,0.281333333,0.269333333,26.26,0.0032157625778495174,0.009647287733548553
271-4,Murraya exotica,Rutaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,100.17085128893869,102.6557955,0.361561948,0.447627015,0.229333333,0.261333333,20.973,0.0029683962265288836,0.00890518867958665
271-5,Murraya exotica,Rutaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,85.86072967774764,85.75449052,0.32266883,0.334542876,0.256333333,0.251,36.243,0.002544339622783922,0.0076330188683517665
271-6,Murraya exotica,Rutaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,124.02105394245282,81.93578373,0.432211983,0.357798182,0.229,0.270666667,51.638,0.0036751572318280187,0.011025471695484056
272-1,Carissa spinarum,Apocynaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,164.5663985658019,140.1809811,0.391666769,0.36005389,0.389333333,0.396333333,6.299,0.004876650944166597,0.014629952832499791
272-2,Carissa spinarum,Apocynaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,171.72145931308964,178.1399808,0.393154739,0.430289809,0.414,0.412,5.215,0.005088679244311223,0.015266037732933668
272-3,Carissa spinarum,Apocynaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,169.33643902865566,163.3266533,0.395371371,0.421669501,0.387333333,0.404,7.984,0.005018003143215829,0.015054009429647488
272-4,Carissa spinarum,Apocynaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,93.01579047804246,146.0771565,0.312981091,0.386107022,0.378333333,0.280333333,6.921,0.002756367924499325,0.008269103773497976
272-5,Carissa spinarum,Apocynaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,96.59332088349058,139.8547365,0.308859698,0.378668059,0.369333333,0.295,6.471,0.002862382075514104,0.008587146226542313
272-6,Carissa spinarum,Apocynaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,153.83380728584905,138.8987567,0.427203714,0.373383754,0.372,0.339666667,5.63,0.0045586084892373264,0.01367582546771198
273-1,Salix myrtillacea,Salicaceae?,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,66.7805675188915,85.10216227,0.256761383,0.336372183,0.253,0.245333333,15.123,0.0019789308174764848,0.005936792452429455
273-2,Salix myrtillacea,Salicaceae?,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,63.20303712404482,82.39085492,0.253332356,0.32738088,0.251666667,0.235333333,16.446,0.0018729166667758616,0.005618750000327585
273-3,Salix myrtillacea,Salicaceae?,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,65.58805738727594,79.87094225,0.262149435,0.320766836,0.249,0.236,15.187,0.0019435927672429437,0.005830778301728831
273-4,Salix myrtillacea,Salicaceae?,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,76.32064859301889,76.90116776,0.303759498,0.321314071,0.239333333,0.237,14.044,0.002261635219973126,0.006784905659919379
273-5,Salix myrtillacea,Salicaceae?,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,69.16558779272405,77.19463403,0.284071893,0.322540254,0.239333333,0.229666667,16.996,0.0020496069182577227,0.006148820754773169
273-6,Salix myrtillacea,Salicaceae?,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,84.66821953553067,80.88874832,0.313606087,0.346171533,0.233666667,0.254666667,12.647,0.0025090015722362253,0.007527004716708676
274-1,Trema angustifolia,Cannabaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,44.1228749757901,46.31387138,0.238736888,0.340543172,0.136,0.174333333,13.171,0.0013075078617825803,0.003922523585347741
274-2,Trema angustifolia,Cannabaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,36.96781416489387,51.42280977,0.198128643,0.330339249,0.155666667,0.176,8.926,0.0010954795597530218,0.0032864386792590653
274-3,Trema angustifolia,Cannabaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,41.737854701957545,58.23248584,0.234811603,0.29710452,0.196,0.167666667,18.014,0.001236831761001342,0.0037104952830040263
274-4,Trema angustifolia,Cannabaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,48.892915512853776,51.24787982,0.235703075,0.302050372,0.169666667,0.195666667,16.508,0.0014488600630309003,0.004346580189092701
274-5,Trema angustifolia,Cannabaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,50.085425644469346,58.73207808,0.275743742,0.301190144,0.195,0.171333333,17.367,0.0014841981132644418,0.004452594339793325
274-6,Trema angustifolia,Cannabaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,42.930364833573115,58.54441421,0.262954144,0.33453951,0.175,0.154,14.331,0.0012721698112348834,0.00381650943370465
275-1,Falconeria insignis,Euphorbiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,57.24048644476416,61.27492377,0.226862399,0.250784135,0.244333333,0.238,112.493,0.0016962264149798444,0.0050886792449395335
275-2,Falconeria insignis,Euphorbiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,56.04797631314858,47.65928516,0.221515607,0.234774804,0.203,0.238666667,102.96,0.001660888364746303,0.004982665094238909
275-3,Falconeria insignis,Euphorbiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,57.24048644476416,44.87290085,0.212851186,0.225114887,0.199333333,0.253666667,69.552,0.0016962264149798444,0.0050886792449395335
275-4,Falconeria insignis,Euphorbiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,60.818016850212274,61.57657104,0.276693709,0.262773418,0.234333333,0.207333333,56.921,0.0018022405659946239,0.005406721697983872
275-5,Falconeria insignis,Euphorbiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,57.24048644476416,53.21566287,0.245796286,0.247131561,0.215333333,0.219666667,87.136,0.0016962264149798444,0.0050886792449395335
275-6,Falconeria insignis,Euphorbiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,50.085425644469346,55.37716536,0.199342171,0.232027229,0.238666667,0.237,96.231,0.0014841981132644418,0.004452594339793325
"NA-1",Melochia corchorifolia,Sterculiaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,56.04797631314858,77.46232978,0.169631203,0.285838855,0.271,0.311666667,37.231,0.001660888364746303,0.004982665094238909
"NA-2",Melochia corchorifolia,Sterculiaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,67.97307766110849,77.30338218,0.205283838,0.264435743,0.292333333,0.312333333,39.442,0.0020142688680241817,0.006042806604072545
"NA-3",Melochia corchorifolia,Sterculiaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,57.24048644476416,75.89326932,0.183027969,0.265361082,0.286,0.295,43.324,0.0016962264149798444,0.0050886792449395335
"NA-4",Melochia corchorifolia,Sterculiaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,50.085425644469346,75.96503638,0.155578796,0.261048235,0.291,0.303666667,39.584,0.0014841981132644418,0.004452594339793325
"NA-5",Melochia corchorifolia,Sterculiaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,48.892915512853776,69.50922196,0.167098678,0.268375374,0.259,0.276,37.736,0.0014488600630309003,0.004346580189092701
"NA-6",Melochia corchorifolia,Sterculiaceae,shrub,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,50.085425644469346,78.78667948,0.181941314,0.24880004,0.316666667,0.259666667,35.374,0.0014841981132644418,0.004452594339793325
"NA-1",Mangifera indica,Anacardiaceae,tree,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,75.12813846140331,116.6203536,0.405722185,0.556217903,0.209666667,0.174666667,135.671,0.0022262971697395847,0.006678891509218754
"NA-2",Mangifera indica,Anacardiaceae,tree,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,53.662956049917454,105.9647437,0.290355675,0.562644657,0.188333333,0.174333333,112.377,0.0015902122642792206,0.004770636792837662
"NA-3",Mangifera indica,Anacardiaceae,tree,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,69.16558779272405,116.3020097,0.352024342,0.519979179,0.223666667,0.185333333,84.143,0.0020496069182577227,0.006148820754773169
"NA-4",Mangifera indica,Anacardiaceae,tree,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,83.47570940391509,109.3730329,0.418089332,0.482528086,0.226666667,0.188333333,95.316,0.002473663522002684,0.007420990566008053
"NA-5",Mangifera indica,Anacardiaceae,tree,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,72.74311819817218,104.1728749,0.354912532,0.51655971,0.201666667,0.193333333,104.029,0.002155621069272502,0.006466863207817507
"NA-6",Mangifera indica,Anacardiaceae,tree,evergreen,single,Yuanjiang_Savanna,HDS,Chen Yajun,67.97307766110849,102.2965547,0.324369235,0.521921197,0.196,0.197666667,100.629,0.0020142688680241817,0.006042806604072545
"NA-1",Haldina cordifolia,Rubiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,66.7805675188915,84.7841264,0.232443269,0.265780961,0.319,0.271,136.075,0.0019789308174764848,0.005936792452429455
"NA-2",Haldina cordifolia,Rubiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,70.35809792433963,78.98059768,0.225226372,0.268033703,0.294666667,0.294666667,147.302,0.0020849449684912646,0.006254834905473794
"NA-3",Haldina cordifolia,Rubiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,64.39554725566038,74.92113064,0.19872107,0.254833778,0.294,0.305666667,157.539,0.0019082547170094024,0.0057247641510282075
"NA-4",Haldina cordifolia,Rubiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,69.16558779272405,86.18169587,0.24313731,0.284741286,0.302666667,0.268333333,163.515,0.0020496069182577227,0.006148820754773169
"NA-5",Haldina cordifolia,Rubiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,75.12813846140331,82.8180789,0.190329835,0.266296074,0.311,0.372333333,137.796,0.0022262971697395847,0.006678891509218754
"NA-6",Haldina cordifolia,Rubiaceae,tree,deciduous,single,Yuanjiang_Savanna,HDS,Chen Yajun,93.01579047804246,91.67390118,0.268863226,0.284407139,0.322333333,0.326333333,111.733,0.002756367924499325,0.008269103773497976
"NA-1",Reinwardtia indica,Linaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,128.79109451132075,105.1866214,0.400059762,0.327005041,0.321666667,0.303666667,14.441,0.003816509434018805,0.011449528302056415
"NA-2",Reinwardtia indica,Linaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,114.48097291073114,96.66122997,0.348343554,0.317616309,0.304333333,0.31,20.846,0.0033924528305879996,0.010177358491763999
"NA-3",Reinwardtia indica,Linaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,133.56113508018868,100.2164715,0.379090026,0.309310097,0.324,0.332333333,20.326,0.003957861636209591,0.011873584908628774
"NA-4",Reinwardtia indica,Linaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,115.67348305294811,108.9681774,0.376679037,0.31104142,0.350333333,0.289666667,14.518,0.0034277908811356957,0.010283372643407087
"NA-5",Reinwardtia indica,Linaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,102.55587155216982,69.07354916,0.392711398,0.258702431,0.267,0.246333333,20.109,0.0030390723269959658,0.009117216980987898
"NA-6",Reinwardtia indica,Linaceae,shrub,evergreen,compound,Yuanjiang_Savanna,HDS,Chen Yajun,116.8659931951651,103.9375827,0.378385196,0.317528257,0.327333333,0.29133333300000003,21.917,0.0034631289316833925,0.010389386795050177
2,Mallotus_japonicus,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,64.29859701,82.94089229,NA,0.3049297510661764,0.272,NA,84.86766667,0.005047439865285,0.01009487973057
4,Styrax_ japonica,Styracaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,76.39437268,83.36458656,NA,0.3314695290656064,0.2515,NA,15.33175,0.00599695825538,0.01199391651076
6,Styrax_ japonica,Styracaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,94.85634608,95.92340528,NA,0.3481793295099818,0.2755,NA,14.58325,0.007446223167280001,0.014892446334560001
7,Distylium_racemosum,Hamamelidaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,182.0732549,195.1573929,NA,0.4161138441364606,0.469,NA,4.0832,0.014292750509650001,0.028585501019300002
8,Trochodendron_aralioides,Trochodendraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,128.597194,127.6589375,NA,0.4312801942567568,0.296,NA,7.422555556,0.010094879729,0.020189759458
12,Quercus_salicina,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,115.8647986,140.9343047,NA,0.37632658130841123,0.3745,NA,18.5985,0.0090953866901,0.0181907733802
13,Symplocos_prunifolia,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,119.6845172,139.3860947,NA,0.38664658723994455,0.3605,NA,8.112,0.0093952346002,0.0187904692004
14,Clethra_barbinervis,Clethraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,85.94366927,94.94545582,NA,0.28641163143288084,0.3315,NA,23.7575,0.006746578037695001,0.013493156075390002
15,Acer_morifolium,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,88.49014836,104.5667782,NA,0.4637107680709534,0.2255,NA,51.63925,0.006946476646260001,0.013892953292520003
16,Lithocarpus_edulis,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,138.7831104,168.0178985,NA,0.3809929671201814,0.441,NA,9.634555556,0.010894474166400001,0.021788948332800002
17,Myrica_rubra,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,171.8873385,106.8580354,NA,0.26882524628930815,0.3975,NA,5.634266667,0.01349315607225,0.0269863121445
18,Distylium_racemosum,Hamamelidaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,215.1774831,245.1860553,NA,0.44538792970027247,0.5505,NA,3.972833333,0.01689143242335,0.0337828648467
21,Zanthoxylum_ailanthoides,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,99.31268449,88.28164957,NA,0.34284135755339806,0.2575,NA,31.93566667,0.007796045732465,0.01559209146493
22,Stewartia_monadelpha,Theaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,140.0563499,121.6247731,NA,0.30520645696361354,0.3985,NA,9.8623,0.01099442346715,0.0219888469343
23,Pinus_amamiana,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,83.13837774,NA,0.09036780189130435,0.92,NA,1.14556,NA,NA
24,Pinus_amamiana,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,67.72017881,NA,0.08643290211869814,0.7835,NA,1.02008,NA,NA
25,Pinus_amamiana,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,178.4882152,NA,0.19898351750278706,0.897,NA,0.54364,NA,NA
27,Vaccinium_bracteatum,Ericaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,130.5070533,135.2190495,NA,0.35867121883289127,0.377,NA,8.1808,0.01024480368405,0.0204896073681
28,Pittosporum_tobira,Pittosporaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,117.1380381,145.8951617,NA,0.3906162294511379,0.3735,NA,14.74175,0.009195335990850002,0.018390671981700003
29,Melia_azedarach,Meliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,81.48733086,79.29596935,NA,0.397473530576441,0.1995,NA,5.103944444,0.00639675547251,0.01279351094502
30,Pinus_thunbergii,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,533.7667337,NA,0.5648325224338626,0.945,NA,1.4613125,NA,NA
31,Zanthoxylum_ailanthoides,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,100.585924,100.4638004,NA,0.3518872168126095,0.2855,NA,63.38933333,0.007895995034,0.015791990068
32,Cinnamomum_camphora,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,117.7746579,116.5910015,NA,0.4572196137254902,0.255,NA,25.0005,0.00924531064515,0.0184906212903
33,Glochidion_obovatum,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,105.0422624,114.8008969,NA,0.48033848075313806,0.239,NA,8.027666667,0.0082458175984,0.0164916351968
34,Neolitsea_sericea,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,134.9633917,155.1360225,NA,0.6036421108949417,0.257,NA,18.122,0.01059462624845,0.0211892524969
35,Mallotus_japonicus,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,77.66761223,86.68706207,NA,0.28943927235392325,0.2995,NA,84.44166667,0.006096907560055001,0.012193815120110002
36,Eurya_emarginata,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,162.9746617,195.3354326,NA,0.28831798169741696,0.6775,NA,3.122833333,0.012793510943450003,0.025587021886900006
37,Rhaphiolepis_indica_var_umbellata,Rosaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,169.9774792,205.9569968,NA,0.41191399360000003,0.5,NA,18.91333333,0.013343232117200001,0.026686464234400003
38,Cornus_macrophylla,Cornaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,77.03099246,98.57814512,NA,0.46609052066193857,0.2115,NA,38.6678,0.00604693290811,0.01209386581622
39,Myrsine_seguinii,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,116.5014183,120.1810401,NA,0.3545163424778761,0.339,NA,8.782583333,0.00914536133655,0.0182907226731
40,Daphniphyllum_teijsmannii,Daphniphyllaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,121.5943765,158.6823004,NA,0.4242842256684492,0.374,NA,28.656,0.00954515855525,0.0190903171105
41,Ficus_erecta,Moraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,82.12395064,94.60037268,NA,0.31272850472727276,0.3025,NA,47.35975,0.006446730125240001,0.012893460250480002
42,Styrax_ japonica,Styracaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,82.76057041,94.05430834,NA,0.3878528178969073,0.2425,NA,47.82875,0.006496704777185001,0.012993409554370002
43,Rhus_succedanea,Anacardiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,81.48733086,78.17713256,NA,0.32237992808247423,0.2425,NA,15.472875,0.00639675547251,0.01279351094502
44,Castanopsis_sieboldii,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,145.7859279,156.6002294,NA,0.38619045474722563,0.4055,NA,6.61025,0.011444195340150001,0.022888390680300002
45,Diospyros_japonica,Ebenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,81.48733086,NA,NA,NA,0.2195,NA,NA,0.00639675547251,0.01279351094502
47,Meliosma_rigida,Sabiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,107.5887415,132.7152818,NA,0.36712387773167365,0.3615,NA,23.3206,0.00844571620775,0.0168914324155
48,Idesia_polycarpa,Salicaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,82.76057041,114.0498825,NA,0.47520784375,0.24,NA,87.55233333,0.006496704777185001,0.012993409554370002
49,Quercus_phillyraeoides,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,178.890156,198.888085,NA,0.5289576728723404,0.376,NA,5.2522,0.014042877246,0.028085754492
50,Quercus_salicina,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,103.7690229,142.2676713,NA,0.4872180523972603,0.292,NA,17.41875,0.00814586829765,0.0162917365953
51,Myrica_rubra,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,106.315502,128.3479631,NA,0.495551981081081,0.259,NA,8.886,0.008345766907,0.016691533814
53,Symplocos_kuroki,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,126.0507149,165.1994693,NA,0.45572267393103455,0.3625,NA,11.9843,0.00989498111965,0.0197899622393
54,Lagerstroemia_subcostata,Lythraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,64.93521678,72.15296695,NA,0.42820751899109794,0.1685,NA,16.886,0.005097414517230001,0.010194829034460002
